factor_id,factor_name,factor_report,factor_handler,factor_formula,factor_direction,factor_platform_factor_direction,factor_platform_factor_id,factor_platform_run_id,factor_configured_cycle,factor_platform_rank_ic,factor_platform_ic_mean,factor_platform_ic_ir,factor_platform_ic_p_value,factor_platform_monotonicity,factor_platform_gross_excess_pct,factor_platform_turnover_pct,factor_platform_annual_cost_pct,factor_platform_net_excess_pct,factor_platform_long_sharpe,factor_platform_long_max_drawdown_pct,factor_platform_long_monthly_win_rate_pct,factor_local_net_excess_pct,other_factor_id,other_factor_name,other_factor_report,other_factor_handler,other_factor_formula,other_factor_direction,other_factor_platform_factor_direction,other_factor_platform_factor_id,other_factor_platform_run_id,other_factor_configured_cycle,other_factor_platform_rank_ic,other_factor_platform_ic_mean,other_factor_platform_ic_ir,other_factor_platform_ic_p_value,other_factor_platform_monotonicity,other_factor_platform_gross_excess_pct,other_factor_platform_turnover_pct,other_factor_platform_annual_cost_pct,other_factor_platform_net_excess_pct,other_factor_platform_long_sharpe,other_factor_platform_long_max_drawdown_pct,other_factor_platform_long_monthly_win_rate_pct,other_factor_local_net_excess_pct,correlation,abs_correlation,relation_type,rank,high_threshold,days,common_stocks_mean
t10-additions-20260911-candidates.report:T10-ADD-G13-20260911,T10-ADD-G13-20260911,t10-additions-20260911-candidates.report.csv,t10_size_plus_impact_g13,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)) / 6",1,1,6aa3c613ecb163ea7228d06e,6aa3c61451cdfe29b2e0bcdd,10,0.1043,0.069,0.4295,0.0,1.0,23.64,26.57,4.017384,19.622616,1.0722,30.32,61.67,,t10-newdirections-20260911-candidates.report:T10-SIZE-PLUS-IMPACT-WC,T10-SIZE-PLUS-IMPACT-WC,t10-newdirections-20260911-candidates.report.csv,t10_size_plus_impact_wc,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK((CURRENT_ASSETS-INVENTORY-CURRENT_LIABILITIES)/(ABS(MARKET_CAP)+1))) / 6",1,1,6aa3690aecb163ea7228cffa,6aa3690a6df2a192a47e7c60,10,0.1052,0.0669,0.4421,0.0,1.0,21.58,27.36,4.136832,17.443168,1.026,28.76,65.0,,0.9370878180777027,0.9370878180777027,high,4,0.8,1211,4429.189099917424
t10-additions-20260911-candidates.report:T10-ADD-G13-20260911,T10-ADD-G13-20260911,t10-additions-20260911-candidates.report.csv,t10_size_plus_impact_g13,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)) / 6",1,1,6aa3c613ecb163ea7228d06e,6aa3c61451cdfe29b2e0bcdd,10,0.1043,0.069,0.4295,0.0,1.0,23.64,26.57,4.017384,19.622616,1.0722,30.32,61.67,,t10-additions-20260911-candidates.report:T10-ADD-BM-20260911,T10-ADD-BM-20260911,t10-additions-20260911-candidates.report.csv,t10_size_plus_impact_bm,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(book_to_market_ratio_lf)) / 6",1,1,6aa3c6d1a7f535324660ba70,6aa3c6d25d52c44d2f55c45b,10,0.1192,0.0739,0.4465,0.0,1.0,22.53,29.35,4.43772,18.092280000000002,1.0813,27.72,63.33,,0.9331275169837838,0.9331275169837838,high,5,0.8,1211,4429.189099917424
t10-additions-20260911-candidates.report:T10-ADD-G13-20260911,T10-ADD-G13-20260911,t10-additions-20260911-candidates.report.csv,t10_size_plus_impact_g13,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)) / 6",1,1,6aa3c613ecb163ea7228d06e,6aa3c61451cdfe29b2e0bcdd,10,0.1043,0.069,0.4295,0.0,1.0,23.64,26.57,4.017384,19.622616,1.0722,30.32,61.67,,t10-more-additions-20260911-candidates.report:T10-ADD-FSCORE-20260911,T10-ADD-FSCORE-20260911,t10-more-additions-20260911-candidates.report.csv,t10_size_plus_impact_fscore,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)) / 6",1,1,6aa3c986a7f535324660ba76,6aa3c986a7f535324660ba77,10,0.1118,0.0712,0.4822,0.0,0.99,22.13,30.78,4.653936,17.476064,1.0709,26.48,65.0,,0.9262375893825182,0.9262375893825182,high,6,0.8,1211,4336.354252683733
t10-additions-20260911-candidates.report:T10-ADD-G13-20260911,T10-ADD-G13-20260911,t10-additions-20260911-candidates.report.csv,t10_size_plus_impact_g13,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)) / 6",1,1,6aa3c613ecb163ea7228d06e,6aa3c61451cdfe29b2e0bcdd,10,0.1043,0.069,0.4295,0.0,1.0,23.64,26.57,4.017384,19.622616,1.0722,30.32,61.67,,t10-additions-20260911-candidates.report:T10-ADD-DD120-20260911,T10-ADD-DD120-20260911,t10-additions-20260911-candidates.report.csv,t10_size_plus_impact_dd120,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(1-CLOSE/TS_MAX(CLOSE,120))) / 6",1,1,6aa3c66cecb163ea7228d075,6aa3c66d6df2a192a47e7d28,10,0.1052,0.0687,0.4312,0.0,0.99,21.7,32.18,4.865616,16.834384,0.9897,30.19,61.67,,0.921769615386366,0.921769615386366,high,7,0.8,1211,4433.262592898431
t10-additions-20260911-candidates.report:T10-ADD-G13-20260911,T10-ADD-G13-20260911,t10-additions-20260911-candidates.report.csv,t10_size_plus_impact_g13,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)) / 6",1,1,6aa3c613ecb163ea7228d06e,6aa3c61451cdfe29b2e0bcdd,10,0.1043,0.069,0.4295,0.0,1.0,23.64,26.57,4.017384,19.622616,1.0722,30.32,61.67,,t10-nomcap-plus-impact-20260911-candidates.report:T10-NOMCAP-PLUS-IMPACT,T10-NOMCAP-PLUS-IMPACT,t10-nomcap-plus-impact-20260911-candidates.report.csv,t10_nomcap_plus_impact,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))) / 4",1,1,6aa3c06bd5536b11c13ee096,6aa3c06cd5536b11c13ee097,10,0.1132,0.0692,0.4635,0.0,0.97,19.49,34.82,5.264784,14.225216,0.9571,33.66,61.67,,0.885883449714877,0.885883449714877,high,8,0.8,1211,4433.262592898431
t10-additions-20260911-candidates.report:T10-ADD-G13-20260911,T10-ADD-G13-20260911,t10-additions-20260911-candidates.report.csv,t10_size_plus_impact_g13,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)) / 6",1,1,6aa3c613ecb163ea7228d06e,6aa3c61451cdfe29b2e0bcdd,10,0.1043,0.069,0.4295,0.0,1.0,23.64,26.57,4.017384,19.622616,1.0722,30.32,61.67,,combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,combo-direct-4factor-size-20260909-candidates.report.csv,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",1,1,6aa150cb3e7967143f8face0,6aa150cbcffa1665a21012bd,10,0.1104,0.0701,0.4527,0.0,0.98,21.93,36.68,5.546016,16.383983999999998,1.0164,28.3,60.0,,0.8739170514043667,0.8739170514043667,high,9,0.8,1211,4433.262592898431
t10-additions-20260911-candidates.report:T10-ADD-G13-20260911,T10-ADD-G13-20260911,t10-additions-20260911-candidates.report.csv,t10_size_plus_impact_g13,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)) / 6",1,1,6aa3c613ecb163ea7228d06e,6aa3c61451cdfe29b2e0bcdd,10,0.1043,0.069,0.4295,0.0,1.0,23.64,26.57,4.017384,19.622616,1.0722,30.32,61.67,,combo-direct-4factor-size-2026-ytd-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ-2026YTD,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ-2026YTD,combo-direct-4factor-size-2026-ytd-candidates.report.csv,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",1,1,6aa159b851cdfe29b2e0b84f,6aa159b851cdfe29b2e0b850,10,0.0819,0.0362,0.181,0.4801,0.76,17.1,42.15,6.37308,10.726920000000002,0.5008,26.38,62.5,,0.8739170514043667,0.8739170514043667,high,10,0.8,1211,4433.262592898431
t10-additions-20260911-candidates.report:T10-ADD-G13-20260911,T10-ADD-G13-20260911,t10-additions-20260911-candidates.report.csv,t10_size_plus_impact_g13,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)) / 6",1,1,6aa3c613ecb163ea7228d06e,6aa3c61451cdfe29b2e0bcdd,10,0.1043,0.069,0.4295,0.0,1.0,23.64,26.57,4.017384,19.622616,1.0722,30.32,61.67,,t10-newdirections-20260911-candidates.report:T10-SIZE-PLUS-WC-MCAP,T10-SIZE-PLUS-WC-MCAP,t10-newdirections-20260911-candidates.report.csv,t10_size_plus_wc_mcap,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK((CURRENT_ASSETS-INVENTORY-CURRENT_LIABILITIES)/(ABS(MARKET_CAP)+1))) / 5",1,1,6aa368b9ecb163ea7228cff9,6aa368baa7f535324660b9a5,10,0.1032,0.064,0.4395,0.0,0.99,19.43,32.07,4.848984,14.581016,0.9569,28.72,61.67,,0.8330621422282615,0.8330621422282615,high,11,0.8,1211,4429.189099917424
t10-nomcap-plus-impact-20260911-candidates.report:T10-NOMCAP-PLUS-IMPACT,T10-NOMCAP-PLUS-IMPACT,t10-nomcap-plus-impact-20260911-candidates.report.csv,t10_nomcap_plus_impact,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))) / 4",1,1,6aa3c06bd5536b11c13ee096,6aa3c06cd5536b11c13ee097,10,0.1132,0.0692,0.4635,0.0,0.97,19.49,34.82,5.264784,14.225216,0.9571,33.66,61.67,,combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,combo-direct-4factor-size-20260909-candidates.report.csv,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",1,1,6aa150cb3e7967143f8face0,6aa150cbcffa1665a21012bd,10,0.1104,0.0701,0.4527,0.0,0.98,21.93,36.68,5.546016,16.383983999999998,1.0164,28.3,60.0,,0.9687185637679088,0.9687185637679088,high,1,0.8,1211,4433.262592898431
t10-nomcap-plus-impact-20260911-candidates.report:T10-NOMCAP-PLUS-IMPACT,T10-NOMCAP-PLUS-IMPACT,t10-nomcap-plus-impact-20260911-candidates.report.csv,t10_nomcap_plus_impact,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))) / 4",1,1,6aa3c06bd5536b11c13ee096,6aa3c06cd5536b11c13ee097,10,0.1132,0.0692,0.4635,0.0,0.97,19.49,34.82,5.264784,14.225216,0.9571,33.66,61.67,,combo-direct-4factor-size-2026-ytd-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ-2026YTD,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ-2026YTD,combo-direct-4factor-size-2026-ytd-candidates.report.csv,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",1,1,6aa159b851cdfe29b2e0b84f,6aa159b851cdfe29b2e0b850,10,0.0819,0.0362,0.181,0.4801,0.76,17.1,42.15,6.37308,10.726920000000002,0.5008,26.38,62.5,,0.9687185637679088,0.9687185637679088,high,2,0.8,1211,4433.262592898431
t10-nomcap-plus-impact-20260911-candidates.report:T10-NOMCAP-PLUS-IMPACT,T10-NOMCAP-PLUS-IMPACT,t10-nomcap-plus-impact-20260911-candidates.report.csv,t10_nomcap_plus_impact,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))) / 4",1,1,6aa3c06bd5536b11c13ee096,6aa3c06cd5536b11c13ee097,10,0.1132,0.0692,0.4635,0.0,0.97,19.49,34.82,5.264784,14.225216,0.9571,33.66,61.67,,t10-newdirections-20260911-candidates.report:T10-SIZE-PLUS-IMPACT,T10-SIZE-PLUS-IMPACT,t10-newdirections-20260911-candidates.report.csv,t10_size_plus_impact,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))) / 5",1,1,6aa368586df2a192a47e7c5d,6aa368586df2a192a47e7c5e,10,0.1113,0.0721,0.4524,0.0,0.99,22.79,30.64,4.6327679999999996,18.157232,1.0453,29.97,61.67,,0.9529986320354858,0.9529986320354858,high,3,0.8,1211,4433.262592898431
t10-nomcap-plus-impact-20260911-candidates.report:T10-NOMCAP-PLUS-IMPACT,T10-NOMCAP-PLUS-IMPACT,t10-nomcap-plus-impact-20260911-candidates.report.csv,t10_nomcap_plus_impact,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))) / 4",1,1,6aa3c06bd5536b11c13ee096,6aa3c06cd5536b11c13ee097,10,0.1132,0.0692,0.4635,0.0,0.97,19.49,34.82,5.264784,14.225216,0.9571,33.66,61.67,,t10-additions-20260911-candidates.report:T10-ADD-DD120-20260911,T10-ADD-DD120-20260911,t10-additions-20260911-candidates.report.csv,t10_size_plus_impact_dd120,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(1-CLOSE/TS_MAX(CLOSE,120))) / 6",1,1,6aa3c66cecb163ea7228d075,6aa3c66d6df2a192a47e7d28,10,0.1052,0.0687,0.4312,0.0,0.99,21.7,32.18,4.865616,16.834384,0.9897,30.19,61.67,,0.9453617086980911,0.9453617086980911,high,4,0.8,1211,4433.262592898431
t10-nomcap-plus-impact-20260911-candidates.report:T10-NOMCAP-PLUS-IMPACT,T10-NOMCAP-PLUS-IMPACT,t10-nomcap-plus-impact-20260911-candidates.report.csv,t10_nomcap_plus_impact,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))) / 4",1,1,6aa3c06bd5536b11c13ee096,6aa3c06cd5536b11c13ee097,10,0.1132,0.0692,0.4635,0.0,0.97,19.49,34.82,5.264784,14.225216,0.9571,33.66,61.67,,combo-direct-3factor-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-EQ,combo-direct-3factor-20260909-candidates.report.csv,reversal_chip_turn_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504))) / 3",1,1,6aa148c86df2a192a47e7916,6aa148c8cffa1665a21012b2,10,0.101,0.0579,0.4039,0.0,0.92,14.91,41.32,6.247584,8.662416,0.8047,30.05,55.0,,0.9298997060636206,0.9298997060636206,high,5,0.8,1211,4433.262592898431
t10-nomcap-plus-impact-20260911-candidates.report:T10-NOMCAP-PLUS-IMPACT,T10-NOMCAP-PLUS-IMPACT,t10-nomcap-plus-impact-20260911-candidates.report.csv,t10_nomcap_plus_impact,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))) / 4",1,1,6aa3c06bd5536b11c13ee096,6aa3c06cd5536b11c13ee097,10,0.1132,0.0692,0.4635,0.0,0.97,19.49,34.82,5.264784,14.225216,0.9571,33.66,61.67,,combo-direct-4factor-paper-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ,combo-direct-4factor-paper-20260909-candidates.report.csv,reversal_chip_turn_paper,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)) - ZSCORE(RANK(MARKET_CAP)))) / 4",1,1,6aa15326a7f535324660b5d5,6aa15327cffa1665a21012d2,10,0.115,0.0673,0.4386,0.0,0.98,18.39,37.14,5.615568,12.774432000000001,0.9824,24.09,61.67,,0.9285545538370278,0.9285545538370278,high,6,0.8,1211,4404.062758051197
t10-nomcap-plus-impact-20260911-candidates.report:T10-NOMCAP-PLUS-IMPACT,T10-NOMCAP-PLUS-IMPACT,t10-nomcap-plus-impact-20260911-candidates.report.csv,t10_nomcap_plus_impact,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))) / 4",1,1,6aa3c06bd5536b11c13ee096,6aa3c06cd5536b11c13ee097,10,0.1132,0.0692,0.4635,0.0,0.97,19.49,34.82,5.264784,14.225216,0.9571,33.66,61.67,,t10-additions-20260911-candidates.report:T10-ADD-BM-20260911,T10-ADD-BM-20260911,t10-additions-20260911-candidates.report.csv,t10_size_plus_impact_bm,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(book_to_market_ratio_lf)) / 6",1,1,6aa3c6d1a7f535324660ba70,6aa3c6d25d52c44d2f55c45b,10,0.1192,0.0739,0.4465,0.0,1.0,22.53,29.35,4.43772,18.092280000000002,1.0813,27.72,63.33,,0.9175791920939916,0.9175791920939916,high,7,0.8,1211,4429.189099917424
