variant,scope,label_offset,date,stock_count,rank_ic,ic,benchmark,group_1_return,group_1_excess,turnover_1,group_1_count,group_2_return,group_2_excess,turnover_2,group_2_count,group_3_return,group_3_excess,turnover_3,group_3_count,group_4_return,group_4_excess,turnover_4,group_4_count,group_5_return,group_5_excess,turnover_5,group_5_count,group_6_return,group_6_excess,turnover_6,group_6_count,group_7_return,group_7_excess,turnover_7,group_7_count,group_8_return,group_8_excess,turnover_8,group_8_count,group_9_return,group_9_excess,turnover_9,group_9_count,group_10_return,group_10_excess,turnover_10,group_10_count,group_return,excess,turnover,selected_count
qfq_high,qfq,1,2021-09-07,4455,-0.03729659261950118,-0.018163152426740273,-0.004111411572740009,0.0010563614476088257,0.005167773020348834,,445,0.0005172752044874328,0.004628686777227442,,446,-0.00720674958334755,-0.0030953380106075413,,445,0.0012866391740295462,0.005398050746769555,,446,-0.005780224057637072,-0.001668812484897063,,445,-0.007550276761079735,-0.003438865188339726,,446,-0.00360400268531757,0.0005074088874224389,,445,-0.005835051744217267,-0.001723640171477258,,446,-0.010364696415881372,-0.006253284843141364,,445,-0.003645368452751332,0.00046604311998867673,,446,-0.003645368452751332,0.00046604311998867673,,446
qfq_high,qfq,1,2021-09-14,4473,0.05306058169311125,0.0036429956695422133,-0.023007227100108586,-0.0423662862416584,-0.01935905914154981,0.5145413870246085,447,-0.02462016722378077,-0.0016129401236721838,0.6420581655480984,447,-0.023674951492292897,-0.0006677243921843108,0.639821029082774,447,-0.018137203231022612,0.004870023869085974,0.4575892857142857,448,-0.023376766363631327,-0.0003695392635227404,0.33109619686800895,447,-0.01541024481764674,0.007596982282461846,0.2684563758389261,447,-0.014452127186931913,0.008555099913176673,0.1540178571428571,448,-0.020462248044139382,0.0025449790559692043,0.06711409395973156,447,-0.022208894974494995,0.0007983321256135913,0.03803131991051456,447,-0.025388088946595937,-0.0023808618464873504,0.0200892857142857,448,-0.025388088946595937,-0.0023808618464873504,0.0200892857142857,448
qfq_high,qfq,1,2021-09-23,4471,0.001360560694240374,-0.033588851174465195,-0.01827640972388142,-0.02612813112863687,-0.00785172140475545,0.4697986577181208,447,-0.01660082724280198,0.001675582481079442,0.6263982102908278,447,-0.012456742712492789,0.005819667011388632,0.6040268456375839,447,-0.014221421422072557,0.004054988301808863,0.4832214765100671,447,-0.021891416670641865,-0.003615006946760445,0.37583892617449666,447,-0.018811528798945702,-0.0005351190750642817,0.29753914988814323,447,-0.014250140185328306,0.004026269538553114,0.15883668903803128,447,-0.014605555493595337,0.003670854230286083,0.08053691275167785,447,-0.016863791977139834,0.0014126177467415867,0.046979865771812124,447,-0.0269152154199195,-0.00863880569603808,0.0200892857142857,448,-0.0269152154199195,-0.00863880569603808,0.0200892857142857,448
qfq_high,qfq,1,2021-09-30,4481,0.13786022149564212,0.14165032501437694,-0.01488883975709939,-0.034014556191267774,-0.019125716434168383,0.4977678571428571,448,-0.017297613893886326,-0.0024087741367869366,0.6227678571428572,448,-0.014486758751235743,0.0004020810058636467,0.6138392857142857,448,-0.013944336991038368,0.0009445027660610218,0.4799107142857143,448,-0.017586198435072455,-0.0026973586779730652,0.3660714285714286,448,-0.014800675006587355,8.816475051203441e-05,0.2723214285714286,448,-0.025657204647453784,-0.010768364890354395,0.1584821428571429,448,-0.0179419103748149,-0.0030530706177155104,0.0758928571428571,448,-0.0012986175221400343,0.013590222234959355,0.0424107142857143,448,0.008088186238049399,0.022977025995148788,0.022271714922049046,449,0.008088186238049399,0.022977025995148788,0.022271714922049046,449
qfq_high,qfq,1,2021-10-14,4489,0.08886318257513433,0.04913340785245243,-0.004140288213546935,-0.0020037842829249523,0.002136503930621983,0.4933035714285714,448,-0.007938880671780928,-0.0037985924582339932,0.623608017817372,449,-0.014361180549243175,-0.01022089233569624,0.5991091314031181,449,-0.004028743525680816,0.00011154468786611898,0.4097995545657016,449,-0.004865955440264823,-0.0007256672267178877,0.3407572383073497,449,-0.004607653269048011,-0.0004673650555010759,0.2360801781737194,449,-0.0029764503279539867,0.0011638378855929484,0.11135857461024501,449,-0.0028510602637859136,0.0012892279497610216,0.060133630289532336,449,-0.0012523926372029438,0.0028878955763439913,0.03340757238307346,449,0.0034879771930634677,0.007628265406610403,0.013363028953229383,449,0.0034879771930634677,0.007628265406610403,0.013363028953229383,449
qfq_high,qfq,1,2021-10-21,4504,0.03182639148610572,0.06130664780446307,-0.01629361117462544,-0.01573252526846493,0.0005610859061605071,0.5,450,-0.023129332909120767,-0.006835721734495329,0.6666666666666667,450,-0.02484465502380858,-0.008551043849183142,0.6075388026607539,451,-0.017917612850927488,-0.001624001676302049,0.4044444444444445,450,-0.01641798546350643,-0.00012437428888099206,0.31263858093126384,451,-0.010198254337405843,0.006095356837219595,0.25111111111111106,450,-0.016452439424082643,-0.00015882824945720464,0.1333333333333333,450,-0.018168483864984788,-0.0018748726903593492,0.0665188470066519,451,-0.013851418270054268,0.0024421929045711707,0.0377777777777778,450,-0.006222339846121062,0.010071271328504376,0.024390243902439046,451,-0.006222339846121062,0.010071271328504376,0.024390243902439046,451
qfq_high,qfq,1,2021-10-28,4520,0.023380570399283276,0.04923458951305708,0.017601832336465326,0.013130268055367442,-0.004471564281097884,0.5597345132743363,452,0.02070182357615336,0.003099991239688033,0.7101769911504425,452,0.019821391830975543,0.002219559494510217,0.6548672566371682,452,0.02260129204072536,0.0049994597042600335,0.5619469026548672,452,0.021932504410959078,0.004330672074493752,0.415929203539823,452,0.01516371299752404,-0.0024381193389412855,0.32300884955752207,452,0.0054500662083978675,-0.012151766128067457,0.17699115044247793,452,-0.00034890308650146893,-0.017950735422966796,0.08407079646017701,452,0.02673930185479664,0.009137469518331314,0.05973451327433632,452,0.03082686547625538,0.013225033139790055,0.02212389380530977,452,0.03082686547625538,0.013225033139790055,0.02212389380530977,452
qfq_high,qfq,1,2021-11-04,4526,-0.03607084172945235,0.05740394800679553,0.04438604571536173,0.04943437405852105,0.005048328343159325,0.5353982300884956,452,0.04932539521686706,0.004939349501505333,0.6865342163355408,453,0.04705895065519356,0.002672904939831834,0.6570796460176991,452,0.05807738733047508,0.013691341615113352,0.5695364238410596,453,0.043499124090615564,-0.0008869216247461634,0.42384105960264906,453,0.03653522197440514,-0.007850823740956588,0.3097345132743363,452,0.0265215739661638,-0.017864471749197926,0.17439293598233996,453,0.0258490896151413,-0.018536956100220426,0.09292035398230092,452,0.054358937066246345,0.009972891350884618,0.05739514348785868,453,0.053159196675444935,0.008773150960083208,0.02207505518763797,453,0.053159196675444935,0.008773150960083208,0.02207505518763797,453
qfq_high,qfq,1,2021-11-11,4525,0.009147233242963048,-0.016127148108761404,0.019408792883679842,0.011794806556503988,-0.007613986327175854,0.4977876106194691,452,0.0214172387646148,0.002008445880934958,0.6225165562913908,453,0.01924482905470884,-0.00016396382897100256,0.5575221238938053,452,0.023022403226830804,0.0036136103431509622,0.41501103752759383,453,0.02479290791255663,0.005384115028876788,0.3008849557522124,452,0.019231940701019964,-0.00017685218265987845,0.20750551876379686,453,0.020443954253616788,0.0010351613699369454,0.11946902654867253,452,0.017272395316395267,-0.002136397567284575,0.052980132450331174,453,0.016535375661388716,-0.002873417222291126,0.026548672566371723,452,0.02032273502496918,0.0009139421412893388,0.013245033112582738,453,0.02032273502496918,0.0009139421412893388,0.013245033112582738,453
qfq_high,qfq,1,2021-11-18,4542,0.06893366731947832,0.04088217346270945,0.015162826247200509,0.02037080563479467,0.005207979387594161,0.5198237885462555,454,0.006870851569313923,-0.008291974677886586,0.6365638766519823,454,0.012051135267086961,-0.003111690980113548,0.6167400881057269,454,0.008449078071317642,-0.006713748175882868,0.4625550660792952,454,0.014603298266606363,-0.0005595279805941464,0.34945054945054943,455,0.01898102477485259,0.003818198527652082,0.2533039647577092,454,0.01152834727099225,-0.0036344789762082583,0.13436123348017626,454,0.007636616352631805,-0.007526209894568704,0.06828193832599116,454,0.024473120183611946,0.009310293936411437,0.04405286343612336,454,0.026639937540460668,0.011477111293260159,0.02197802197802201,455,0.026639937540460668,0.011477111293260159,0.02197802197802201,455
qfq_high,qfq,1,2021-11-25,4548,-0.0438582573625004,-0.07048861900009118,0.010394799007321667,0.0049030439684496175,-0.00549175503887205,0.4779735682819384,454,0.017131524520287583,0.006736725512965915,0.6307692307692307,455,0.01863485540340554,0.008240056396083873,0.6263736263736264,455,0.010917392669291596,0.0005225936619699285,0.454945054945055,455,0.01371260886249481,0.003317809855173142,0.34065934065934067,455,0.012763910828871643,0.0023691118215499758,0.25110132158590304,454,0.01067361092886281,0.00027881192154114234,0.14945054945054947,455,0.0143655936148244,0.003970794607502732,0.07472527472527468,455,0.0026851111441061897,-0.007709687863215478,0.05494505494505497,455,-0.0018465248195034896,-0.012241323826825157,0.02637362637362639,455,-0.0018465248195034896,-0.012241323826825157,0.02637362637362639,455
qfq_high,qfq,1,2021-12-02,4554,0.04395058169462455,-0.014619597169908533,-0.0007542536046589745,-0.001766516670645265,-0.0010122630659862904,0.523076923076923,455,-0.00528993450860628,-0.004535680903947305,0.6307692307692307,455,0.0011152300456049318,0.0018694836502639062,0.6074561403508771,456,-0.002895635960429607,-0.0021413823557706324,0.4593406593406594,455,-0.005898962516296188,-0.005144708911637213,0.3464912280701754,456,0.0027640276697873025,0.003518281274446277,0.24835164835164836,455,0.006857492393443025,0.007611745998102,0.1384615384615384,455,0.006566354752433937,0.007320608357092912,0.06140350877192979,456,-0.004883680523097479,-0.004129426918438504,0.0461538461538461,455,-0.004112421092756919,-0.0033581674880979445,0.02631578947368418,456,-0.004112421092756919,-0.0033581674880979445,0.02631578947368418,456
qfq_high,qfq,1,2021-12-09,4564,-0.08414682288569222,-0.07444600445689266,0.013174818589932894,0.0185815940702701,0.005406775480337205,0.5372807017543859,456,0.019868643308986564,0.00669382471905367,0.6557017543859649,456,0.03141444837721243,0.01823962978727954,0.6433260393873086,457,0.013859438948478554,0.0006846203585456605,0.4758771929824561,456,0.014768830661631016,0.001594012071698122,0.3719912472647703,457,0.011873539555518921,-0.0013012790344139723,0.24561403508771928,456,0.008639649881806055,-0.004535168708126839,0.13596491228070173,456,0.0061454054049343045,-0.007029413184998589,0.07002188183807445,457,0.005972415550874239,-0.007202403039058655,0.04166666666666663,456,0.000623665150068256,-0.012551153439864638,0.01094091903719907,457,0.000623665150068256,-0.012551153439864638,0.01094091903719907,457
